"data_id","treat","age","agesq","agecube","education","educationsq","black","hispanic","married","nodegree","re74","re74sq","re75","re75sq","re78","u74","u75","sample"
"CPS1",0,17,289,4913,11,121,0,1,0,1,803.29937744140625,645289.8897977509,248.85479736328125,61928.71017071977,5173.52099609375,0,0,3
"CPS1",0,22,484,10648,15,225,0,0,0,0,2911.469970703125,8476657.390306056,1337.3709716796875,1788561.1158914715,17023.41015625,0,0,3
"CPS1",0,22,484,10648,14,196,0,0,0,0,352.6679992675781,124374.71770739648,6078.14501953125,36943846.87845254,2786.991943359375,0,0,3
"CPS1",0,52,2704,140608,12,144,0,0,1,0,0,0,0,0,0,1,1,3
"CPS1",0,46,2116,97336,8,64,0,0,1,1,22778.439453125,518857303.91968155,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,29,841,24389,12,144,0,0,1,0,14776.7900390625,218353523.85853672,14240.23046875,202784163.80311584,14335.4296875,0,0,3
"CPS1",0,29,841,24389,13,169,0,0,1,0,21822.310546875,476213237.60425186,23023.55078125,530083890.5767975,25564.669921875,0,0,3
"CPS1",0,35,1225,42875,13,169,0,0,1,0,16508.779296875,272539793.8729286,15538.2099609375,241435968.79017735,23668.75,0,0,3
"CPS1",0,41,1681,68921,11,121,0,0,1,1,4586.64404296875,21037303.57690072,1289.031982421875,1661603.451706469,13895.0595703125,0,0,3
"CPS1",0,33,1089,35937,18,324,0,0,1,0,25862.3203125,668859611.9463501,20563.650390625,422863717.3878517,25564.669921875,0,0,3
"CPS1",0,45,2025,91125,12,144,0,0,1,0,21618.55078125,467361737.881485,20998.689453125,440944958.7487831,16099.830078125,0,0,3
"CPS1",0,19,361,6859,12,144,0,0,0,0,7903.68212890625,62468191.19479203,8734.984375,76299952.03149414,0,0,0,3
"CPS1",0,40,1600,64000,12,144,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,50,2500,125000,9,81,0,0,1,1,7866.4560546875,61881130.86032963,9848.5654296875,96994241.02283573,0,0,0,3
"CPS1",0,37,1369,50653,12,144,0,0,1,0,25862.3203125,668859611.9463501,25071.6796875,628589122.3526001,25564.669921875,0,0,3
"CPS1",0,27,729,19683,16,256,0,0,1,0,12319.8701171875,151779199.70436954,11320.2099609375,128147153.5597086,11471.58984375,0,0,3
"CPS1",0,40,1600,64000,3,9,0,1,1,1,17098.51953125,292359370.1605377,19654.16015625,386286011.447525,17615.98046875,0,0,3
"CPS1",0,36,1296,46656,16,256,0,0,1,0,16918.26953125,286227843.9320221,17538,307581444,21353.150390625,0,0,3
"CPS1",0,38,1444,54872,8,64,0,0,1,1,20830.919921875,433927224.79156876,16811.130859375,282614120.7710304,0,0,0,3
"CPS1",0,34,1156,39304,12,144,0,0,0,0,15444.900390625,238544948.07632828,13266.2900390625,175994451.4005289,25564.669921875,0,0,3
"CPS1",0,28,784,21952,13,169,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,41,1681,68921,12,144,0,1,1,0,0,0,1682.9029541015625,2832162.352923766,0,1,0,3
"CPS1",0,41,1681,68921,13,169,0,0,1,0,22629.529296875,512095596.19812393,17917.55078125,321038625.9986725,22211.7109375,0,0,3
"CPS1",0,30,900,27000,15,225,0,0,1,0,22137.759765625,490080407.44052505,20458.01953125,418530563.14100647,25564.669921875,0,0,3
"CPS1",0,26,676,17576,11,121,0,0,0,1,7511.8291015625,56427576.451081276,11153.7099609375,124405245.89271641,13668.9697265625,0,0,3
"CPS1",0,47,2209,103823,12,144,0,0,1,0,12907.650390625,166607438.60660172,2207.468017578125,4872915.048630297,0,0,0,3
"CPS1",0,34,1156,39304,15,225,0,0,1,0,14093.009765625,198612924.25400162,12670.1103515625,160531696.32077122,14880.7099609375,0,0,3
"CPS1",0,26,676,17576,16,256,0,0,0,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,46,2116,97336,7,49,0,0,1,1,25862.3203125,668859611.9463501,19444.689453125,378095947.9284706,25564.669921875,0,0,3
"CPS1",0,34,1156,39304,14,196,0,1,0,0,16822.259765625,282988423.6221657,18207.580078125,331515972.3013344,22864.859375,0,0,3
"CPS1",0,18,324,5832,12,144,0,0,0,0,6489.091796875,42108312.348270416,8632.9345703125,74527559.29529667,12672.98046875,0,0,3
"CPS1",0,18,324,5832,12,144,0,0,0,0,4625.8291015625,21398294.876862526,11026.599609375,121585898.9454689,14956.0703125,0,0,3
"CPS1",0,34,1156,39304,6,36,0,0,0,1,12029.900390625,144718503.40835953,10917.3896484375,119189396.73581028,6170.98583984375,0,0,3
"CPS1",0,34,1156,39304,16,256,0,0,1,0,18785.44921875,352893102.350235,4244.85498046875,18018793.805210352,25564.669921875,0,0,3
"CPS1",0,16,256,4096,8,64,0,1,0,1,0,0,0,0,8666.8662109375,1,1,3
"CPS1",0,26,676,17576,12,144,0,1,1,0,11700.740234375,136907322.03232193,11860.8896484375,140680703.25241184,15427.4697265625,0,0,3
"CPS1",0,43,1849,79507,10,100,0,0,1,1,4992.2119140625,24922179.79490757,0,0,0,0,1,3
"CPS1",0,17,289,4913,10,100,0,0,0,1,252.7454071044922,63880.24081241549,497.7096862792969,247714.93181623612,16.254989624023438,0,0,3
"CPS1",0,29,841,24389,16,256,0,0,1,0,10121.5703125,102446185.59088135,16496.029296875,272118982.5633583,7388.6328125,0,0,3
"CPS1",0,18,324,5832,12,144,0,0,0,0,8034.953125,64560471.720947266,6762.0478515625,45725291.14682102,16865.2890625,0,0,3
"CPS1",0,49,2401,117649,12,144,0,0,1,0,22807.8203125,520196667.4072876,23818.44921875,567318523.1861725,25564.669921875,0,0,3
"CPS1",0,20,400,8000,12,144,0,0,0,0,10534.98046875,110985813.47694397,6946.4521484375,48253197.45053196,5760.17822265625,0,0,3
"CPS1",0,49,2401,117649,13,169,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,25,625,15625,10,100,0,0,1,1,4249.64990234375,18059524.292490244,6264.3388671875,39241941.44295597,0,0,0,3
"CPS1",0,28,784,21952,14,196,0,0,1,0,942.40728759765625,888131.4957171716,6430.8388671875,41355688.53572941,3623.385986328125,0,0,3
"CPS1",0,28,784,21952,11,121,0,0,1,1,25862.3203125,668859611.9463501,19528.83984375,381375585.6428375,25434.630859375,0,0,3
"CPS1",0,30,900,27000,11,121,0,0,1,1,389.89410400390625,152017.41233700886,23854.259765625,569025708.9659157,19390.73046875,0,0,3
"CPS1",0,27,729,19683,12,144,0,0,1,0,1906.366943359375,3634234.9227333665,0,0,23622.939453125,0,1,3
"CPS1",0,29,841,24389,18,324,0,0,1,0,19273.310546875,371460499.4362831,20909.1796875,437193795.2041626,24397.26953125,0,0,3
"CPS1",0,29,841,24389,12,144,0,1,1,0,4496.51708984375,20218665.939256907,0,0,14202.4296875,0,1,3
"CPS1",0,41,1681,68921,16,256,0,0,1,0,16144.3603515625,260640371.16110325,17672.26953125,312309110.3851471,22248.650390625,0,0,3
"CPS1",0,35,1225,42875,10,100,0,0,1,1,20039.380859375,401576785.2270851,20653.16015625,426553024.4397125,5912.3837890625,0,0,3
"CPS1",0,51,2601,132651,12,144,0,0,0,0,19208.650390625,368972249.82925797,19414.259765625,376913482.2471657,22492.48046875,0,0,3
"CPS1",0,53,2809,148877,8,64,0,0,1,1,24396.7890625,595203316.5601196,20391.76953125,415824264.61561584,25564.669921875,0,0,3
"CPS1",0,34,1156,39304,12,144,0,0,1,0,18542.5,343824306.25,18497.609375,342161552.5900879,23272.720703125,0,0,3
"CPS1",0,45,2025,91125,7,49,0,1,1,1,22559,508908481,25094.94921875,629756476.2916412,17460.8203125,0,0,3
"CPS1",0,51,2601,132651,8,64,0,0,1,1,23906.970703125,571543248.200077,22375.44921875,500660727.74086,24183,0,0,3
"CPS1",0,19,361,6859,12,144,0,0,0,0,4874.65576171875,23762268.795257807,4613.6611328125,21285869.04842472,3809.5791015625,0,0,3
"CPS1",0,30,900,27000,12,144,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,34,1156,39304,10,100,0,0,1,1,5325.287109375,28358682.797275543,3211.839111328125,10315910.47705704,2102.804931640625,0,0,3
"CPS1",0,21,441,9261,12,144,0,0,1,0,5407.576171875,29241880.05463028,119.95159912109375,14388.386131707579,0,0,0,3
"CPS1",0,32,1024,32768,12,144,0,0,1,0,8983.23828125,80698570.01771545,7537.2578125,56810255.332092285,6915.759765625,0,0,3
"CPS1",0,26,676,17576,16,256,0,0,1,0,4353.4912109375,18952885.72371006,21827.609375,476444531.0275879,25564.669921875,0,0,3
"CPS1",0,19,361,6859,12,144,0,0,0,0,0,0,5088.09716796875,25888732.790691614,17171.1796875,1,0,3
"CPS1",0,33,1089,35937,12,144,1,0,1,0,23836.439453125,568175845.802494,25243.55078125,637236856.0455475,21087.16015625,0,0,3
"CPS1",0,29,841,24389,12,144,0,0,1,0,0,0,0,0,0,1,1,3
"CPS1",0,24,576,13824,14,196,1,0,0,0,6763.38916015625,45743432.931719065,6563.3232421875,43077211.98143864,4122.85693359375,0,0,3
"CPS1",0,44,1936,85184,0,0,1,0,0,1,3816.652099609375,14566833.24945265,7827.2900390625,61266469.35560703,12440.98046875,0,0,3
"CPS1",0,54,2916,157464,12,144,1,0,0,0,0,0,0,0,0,1,1,3
"CPS1",0,42,1764,74088,12,144,0,0,1,0,9404.4814453125,88444271.25522709,2327.4189453125,5416878.94699955,4433.18017578125,0,0,3
"CPS1",0,17,289,4913,11,121,0,0,0,1,766.07330322265625,586868.3059104718,614.08062744140625,377095.0169988312,694.531494140625,0,0,3
"CPS1",0,26,676,17576,16,256,1,0,1,0,12221.91015625,149375087.8674469,13384.4501953125,179143507.03080082,19944.880859375,0,0,3
"CPS1",0,39,1521,59319,12,144,1,0,1,0,25139.349609375,631986898.782383,22606.400390625,511049338.62125015,23318.529296875,0,0,3
"CPS1",0,28,784,21952,12,144,1,0,1,0,21634.220703125,468039505.43152237,18610.400390625,346347002.69937515,21653.130859375,0,0,3
"CPS1",0,44,1936,85184,8,64,1,0,1,1,16344.2001953125,267132880.02445316,10049.080078125,100984010.41656876,15553.0703125,0,0,3
"CPS1",0,19,361,6859,9,81,1,0,0,1,1079.5560302734375,1165441.222499743,2873.468017578125,8256818.44804436,14344.2900390625,0,0,3
"CPS1",0,40,1600,64000,6,36,1,0,1,1,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,34,1156,39304,18,324,0,0,1,0,3550.19091796875,12603855.554027796,3251.22607421875,10570470.985679865,7166.97412109375,0,0,3
"CPS1",0,20,400,8000,12,144,1,0,1,0,1471.4090576171875,2165044.6148379,9379.5,87975020.25,6339.44677734375,0,0,3
"CPS1",0,22,484,10648,13,169,0,0,0,0,2603.865966796875,6780117.973043025,0,0,675.32098388671875,0,1,3
"CPS1",0,50,2500,125000,11,121,0,0,1,1,0,0,0,0,0,1,1,3
"CPS1",0,27,729,19683,14,196,0,0,1,0,15752.509765625,248141563.916111,14752.259765625,217629168.19247818,25564.669921875,0,0,3
"CPS1",0,29,841,24389,6,36,0,0,1,1,15817.16015625,250182555.40846252,15527.4697265625,241102316.10931492,20302.490234375,0,0,3
"CPS1",0,37,1369,50653,10,100,0,0,1,1,0,0,0,0,0,1,1,3
"CPS1",0,25,625,15625,13,169,0,0,0,0,19161.630859375,367168097.1909523,20157.240234375,406314333.8663063,11644.490234375,0,0,3
"CPS1",0,25,625,15625,12,144,0,0,0,0,11118.83984375,123628599.47096252,13529.4697265625,183046551.08197117,14177.3095703125,0,0,3
"CPS1",0,23,529,12167,12,144,0,0,1,0,6349.98388671875,40322295.36158776,3972.72607421875,15782552.460777521,2388.006103515625,0,0,3
"CPS1",0,40,1600,64000,8,64,0,0,1,1,23924.609375,572386933.7463379,24495.189453125,600014306.3444862,22755.509765625,0,0,3
"CPS1",0,31,961,29791,12,144,0,0,1,0,25441.080078125,647248555.5415688,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,22,484,10648,12,144,0,0,1,0,11736.009765625,137733925.21884537,14186.51953125,201257336.41053772,17644.060546875,0,0,3
"CPS1",0,53,2809,148877,7,49,0,0,1,1,13166.26953125,173350653.3695221,13928.7099609375,194008961.17591953,14387.150390625,0,0,3
"CPS1",0,36,1296,46656,16,256,0,0,1,0,21777.25,474248617.5625,21138.33984375,446829411.3498688,23881.5390625,0,0,3
"CPS1",0,32,1024,32768,12,144,0,0,1,0,25542.9609375,652442853.4546509,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,54,2916,157464,9,81,0,0,1,1,16614.580078125,276044271.17242813,15181.9404296875,230491315.21057987,12547.3798828125,0,0,3
"CPS1",0,32,1024,32768,15,225,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,38,1444,54872,12,144,0,0,1,0,12643.150390625,159849251.7999611,13386.240234375,179191427.61240005,21778.73046875,0,0,3
"CPS1",0,47,2209,103823,12,144,0,0,1,0,0,0,3330,11088900,24119.44921875,1,0,3
"CPS1",0,29,841,24389,12,144,0,0,1,0,15090.26953125,227716234.5257721,13926.919921875,193959098.51031876,6283.29296875,0,0,3
"CPS1",0,23,529,12167,13,169,0,0,1,0,17372.8203125,301814885.6104126,20146.5,405881462.25,16528.369140625,0,0,3
"CPS1",0,28,784,21952,13,169,0,0,0,0,13720.75,188258980.5625,5005.7421875,25057454.847717285,558.58062744140625,0,0,3
"CPS1",0,21,441,9261,12,144,1,0,0,0,4986.333984375,24863526.603733063,9358.015625,87572456.43774414,8205.81640625,0,0,3
"CPS1",0,17,289,4913,10,100,1,0,0,1,862.077392578125,743177.4307942986,605.1290283203125,366181.14091588557,6469.48681640625,0,0,3
"CPS1",0,21,441,9261,9,81,0,0,0,1,0,0,1632.7740478515625,2665951.0913375765,103.44090270996094,1,0,3
"CPS1",0,28,784,21952,12,144,0,0,1,0,17127.91015625,293365306.3205719,15670.6904296875,245570538.5430994,20968.939453125,0,0,3
"CPS1",0,49,2401,117649,3,9,0,0,1,1,0,0,320.46771240234375,102699.5546923913,5192.73095703125,1,0,3
"CPS1",0,38,1444,54872,10,100,0,0,1,1,25862.3203125,668859611.9463501,25086,629307396,25564.669921875,0,0,3
"CPS1",0,17,289,4913,9,81,0,0,0,1,0,0,601.54840087890625,361860.4785999693,701.92010498046875,1,0,3
"CPS1",0,47,2209,103823,5,25,0,0,1,1,21534.30078125,463726110.13734436,25243.55078125,637236856.0455475,24740.099609375,0,0,3
"CPS1",0,24,576,13824,12,144,0,0,1,0,16285.4296875,265215220.10650635,21542.94921875,464098661.04164124,17559.8203125,0,0,3
"CPS1",0,28,784,21952,12,144,0,0,1,0,16998.599609375,288952388.6798439,16897.060546875,285510655.1247597,16262.3798828125,0,0,3
"CPS1",0,40,1600,64000,8,64,0,0,1,1,18076.19921875,326748978.1959381,21847.310546875,477304978.1315956,21713.7109375,0,0,3
"CPS1",0,38,1444,54872,9,81,0,0,1,1,17547.189453125,307903857.70386124,11758.83984375,138270314.47096252,6299.5478515625,0,0,3
"CPS1",0,48,2304,110592,12,144,0,0,1,0,12304.2001953125,151393342.44632816,11814.33984375,139578625.94361877,15375.75,0,0,3
"CPS1",0,28,784,21952,12,144,0,0,1,0,13873.5703125,192475953.21588135,14947.400390625,223424778.4376564,18292.779296875,0,0,3
"CPS1",0,50,2500,125000,12,144,0,0,1,0,0,0,25243.55078125,637236856.0455475,0,1,0,3
"CPS1",0,32,1024,32768,9,81,0,0,1,1,19714.140625,388647340.5822754,16137.9697265625,260434066.89544773,25564.669921875,0,0,3
"CPS1",0,16,256,4096,7,49,1,0,0,1,133.2301025390625,17750.260222569108,205.88710021972656,42389.49803688773,6145.865234375,0,0,3
"CPS1",0,32,1024,32768,12,144,0,0,1,0,13518.9404296875,182761750.34143925,6702.9677734375,44929776.97174168,0,0,0,3
"CPS1",0,28,784,21952,12,144,0,0,1,0,14100.83984375,198833684.29908752,7478.1767578125,55923127.621087074,14367.9404296875,0,0,3
"CPS1",0,27,729,19683,12,144,0,0,1,0,14872.7900390625,221199883.54603672,15976.83984375,255259411.39283752,14951.6396484375,0,0,3
"CPS1",0,21,441,9261,14,196,0,0,0,0,2713.5849609375,7363543.340226173,3238.694091796875,10489139.420239985,5670.037109375,0,0,3
"CPS1",0,35,1225,42875,12,144,0,0,1,0,17643.19921875,311282478.6725006,18053.609375,325932811.4650879,22294.4609375,0,0,3
"CPS1",0,26,676,17576,13,169,0,0,1,0,19308.5703125,372820887.51275635,20223.48046875,408989162.2699127,25564.669921875,0,0,3
"CPS1",0,26,676,17576,14,196,0,0,0,0,11361.7900390625,129090272.89173985,445.7903137207031,198729.0038072029,9328.8876953125,0,0,3
"CPS1",0,20,400,8000,9,81,0,0,1,1,15309.7099609375,234387219.0880289,13119.48046875,172120767.76991272,20182.7890625,0,0,3
"CPS1",0,27,729,19683,12,144,0,0,1,0,0,0,13980.6298828125,195458011.92018986,4408.05810546875,1,0,3
"CPS1",0,48,2304,110592,12,144,0,0,0,0,20537.029296875,421769572.34070206,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,20,400,8000,9,81,0,0,1,1,14308.5302734375,204734038.58587742,20576.1796875,423379170.5322876,24511.05078125,0,0,3
"CPS1",0,42,1764,74088,12,144,1,0,1,0,22694.189453125,515026234.93433,13953.76953125,194707684.13124084,25010.51953125,0,0,3
"CPS1",0,43,1849,79507,16,256,0,0,1,0,17182.76953125,295247568.76405334,22568.810546875,509351209.50073624,19968.51953125,0,0,3
"CPS1",0,18,324,5832,12,144,0,0,0,0,1941.633056640625,3769938.9266396165,4225.1611328125,17851986.59822941,10141.6396484375,0,0,3
"CPS1",0,28,784,21952,18,324,0,0,1,0,17388.490234375,302359592.63095474,16266.8701171875,264611063.40944767,25564.669921875,0,0,3
"CPS1",0,49,2401,117649,12,144,0,0,1,0,21385.400390625,457335349.8673439,23129.1796875,534958953.0166626,14669.3896484375,0,0,3
"CPS1",0,41,1681,68921,7,49,0,0,1,1,0,0,0,0,0,1,1,3
"CPS1",0,17,289,4913,9,81,0,0,0,1,0,0,1618.4520263671875,2619386.9616520554,13565.5302734375,1,0,3
"CPS1",0,43,1849,79507,12,144,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,13119.259765625,0,0,3
"CPS1",0,18,324,5832,12,144,0,0,0,0,0,0,10589.759765625,112143011.89365005,0,1,0,3
"CPS1",0,28,784,21952,8,64,0,0,1,1,4324.10205078125,18697858.545570612,6633.14501953125,43998612.85013223,5999.56982421875,0,0,3
"CPS1",0,23,529,12167,11,121,0,0,1,1,6763.38916015625,45743432.931719065,239.9031982421875,57553.544526830316,0,0,0,3
"CPS1",0,53,2809,148877,10,100,0,0,1,1,12100.4296875,146420398.62213135,11626.349609375,135172005.23941422,14772.830078125,0,0,3
"CPS1",0,17,289,4913,9,81,1,0,0,1,250.78619384765625,62893.71502459422,1099.258056640625,1208368.2750893235,0,0,0,3
"CPS1",0,21,441,9261,12,144,1,0,0,0,7012.2158203125,49171170.71064091,1389.2900390625,1930126.8126382828,3047.072021484375,0,0,3
"CPS1",0,22,484,10648,12,144,1,0,0,0,0,0,0,0,0,1,1,3
"CPS1",0,35,1225,42875,9,81,0,1,1,1,12057.330078125,145379208.61285782,12081.099609375,145952967.77164078,25505.560546875,0,0,3
"CPS1",0,47,2209,103823,4,16,0,1,1,1,12304.2001953125,151393342.44632816,12278.0302734375,150750027.39544773,16120.51953125,0,0,3
"CPS1",0,54,2916,157464,6,36,0,1,1,1,14451.5498046875,208847291.75736332,14915.1796875,222462585.1104126,16450.05078125,0,0,3
"CPS1",0,18,324,5832,12,144,0,1,0,0,3944.00390625,15555166.812515259,7784.3232421875,60595688.33886051,10649.98046875,0,0,3
"CPS1",0,35,1225,42875,10,100,0,1,1,1,25862.3203125,668859611.9463501,20372.080078125,415021646.7095375,9788.4609375,0,0,3
"CPS1",0,30,900,27000,12,144,0,0,1,0,25862.3203125,668859611.9463501,24923.080078125,621159920.5806313,25564.669921875,0,0,3
"CPS1",0,16,256,4096,10,100,0,0,0,1,1318.5870361328125,1738671.771857515,2003.3709716796875,4013495.2501688153,12893.16015625,0,0,3
"CPS1",0,43,1849,79507,8,64,0,0,1,1,23089.9609375,533146296.0952759,21548.3203125,464330108.2901001,20738.41015625,0,0,3
"CPS1",0,44,1936,85184,12,144,0,0,1,0,22414.009765625,502387833.77353287,21689.759765625,470445678.69052505,25564.669921875,0,0,3
"CPS1",0,21,441,9261,8,64,0,0,0,1,1316.626953125,1733506.533695221,1750.93505859375,3065773.5794126987,2238.756103515625,0,0,3
"CPS1",0,33,1089,35937,11,121,0,0,1,1,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,24766.69921875,0,0,3
"CPS1",0,28,784,21952,17,289,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,49,2401,117649,12,144,0,0,1,0,23234.94921875,539862865.1978912,23075.470703125,532477348.1707802,25564.669921875,0,0,3
"CPS1",0,31,961,29791,12,144,0,0,1,0,16034.6396484375,257109668.65524387,16175.5595703125,261648727.4127283,19112.919921875,0,0,3
"CPS1",0,30,900,27000,12,144,0,0,1,0,25862.3203125,668859611.9463501,25241.759765625,637146436.065525,25564.669921875,0,0,3
"CPS1",0,41,1681,68921,12,144,0,0,0,0,10903.3203125,118882393.8369751,9365.1767578125,87706535.70507145,3392.860107421875,0,0,3
"CPS1",0,52,2704,140608,12,144,0,0,1,0,21389.3203125,457503023.4307251,18300.6796875,334914877.0244751,15736.3095703125,0,0,3
"CPS1",0,17,289,4913,11,121,0,0,0,1,0,0,0,0,2430.860107421875,1,1,3
"CPS1",0,28,784,21952,14,196,0,0,1,0,17929.25,321458005.5625,3985.258056640625,15882281.778019011,25564.669921875,0,0,3
"CPS1",0,37,1369,50653,9,81,0,0,1,1,22680.470703125,514403751.31531143,17079.6796875,291715458.2276001,3200.756103515625,0,0,3
"CPS1",0,27,729,19683,18,324,0,0,0,0,0,0,0,0,15183.6396484375,1,1,3
"CPS1",0,37,1369,50653,18,324,0,0,1,0,0,0,0,0,0,1,1,3
"CPS1",0,32,1024,32768,12,144,0,0,1,0,19179.259765625,367844005.15732193,20014.01953125,400560977.79725647,19683.3203125,0,0,3
"CPS1",0,36,1296,46656,12,144,0,0,1,0,25862.3203125,668859611.9463501,23506.939453125,552576202.4528847,25564.669921875,0,0,3
"CPS1",0,40,1600,64000,12,144,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,20,400,8000,12,144,0,0,0,0,8695.2255859375,75606947.99034214,15778.1103515625,248948766.26608372,22551.58984375,0,0,3
"CPS1",0,44,1936,85184,15,225,0,0,1,0,12084.759765625,146041418.5928688,1690.06494140625,2856319.5061705112,919.1458740234375,0,0,3
"CPS1",0,43,1849,79507,16,256,0,0,1,0,0,0,0,0,0,1,1,3
"CPS1",0,29,841,24389,12,144,0,0,1,0,20952.400390625,439003082.12906265,24547.109375,602560578.6682129,0,0,0,3
"CPS1",0,34,1156,39304,14,196,0,0,0,0,13605.150390625,185100117.1515236,13937.66015625,194258370.63111877,22360.9609375,0,0,3
"CPS1",0,27,729,19683,7,49,0,0,1,1,3064.29296875,9389891.398330688,8461.0654296875,71589628.20545292,11149.4501953125,0,0,3
"CPS1",0,35,1225,42875,12,144,0,0,1,0,24118.5703125,581705433.9190063,22207.16015625,493157962.2053375,25564.669921875,0,0,3
"CPS1",0,35,1225,42875,14,196,0,0,1,0,0,0,0,0,0,1,1,3
"CPS1",0,52,2704,140608,12,144,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,53,2809,148877,8,64,0,0,0,1,4100.7451171875,16816110.516137123,8239.0654296875,67882199.15467167,15594.4501953125,0,0,3
"CPS1",0,37,1369,50653,12,144,0,0,1,0,25862.3203125,668859611.9463501,23521.259765625,553249660.9620094,25499.650390625,0,0,3
"CPS1",0,43,1849,79507,12,144,1,0,1,0,16571.48046875,274613964.9261627,15522.099609375,240935576.28335953,21469.890625,0,0,3
"CPS1",0,23,529,12167,14,196,0,0,0,0,8297.4951171875,68848425.2197504,8835.2421875,78061504.51177979,25564.669921875,0,0,3
"CPS1",0,46,2116,97336,12,144,0,0,1,0,0,0,8656.2099609375,74929970.8878336,0,1,0,3
"CPS1",0,52,2704,140608,12,144,0,0,0,0,19330.130859375,373653959.0405617,24932.029296875,621606084.8602333,25467.140625,0,0,3
"CPS1",0,25,625,15625,12,144,0,0,0,0,0,0,13259.1298828125,175804525.24929142,18309.029296875,1,0,3
"CPS1",0,20,400,8000,12,144,0,0,0,0,3728.485107421875,13901601.19626671,0,0,0,0,1,3
"CPS1",0,34,1156,39304,12,144,0,0,1,0,21855.619140625,477668088.02005386,21260.080078125,451991004.9282875,22693.44921875,0,0,3
"CPS1",0,39,1521,59319,14,196,1,0,0,0,23152.66015625,536045672.3108063,19068.73046875,363616481.6898346,20212.33984375,0,0,3
"CPS1",0,19,361,6859,10,100,1,0,0,1,1056.0450439453125,1115231.134841457,205.88710021972656,42389.49803688773,0,0,0,3
"CPS1",0,24,576,13824,9,81,1,0,0,1,0,0,94.88710021972656,9003.561788108433,0,1,0,3
"CPS1",0,55,3025,166375,14,196,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,26,676,17576,12,144,0,0,0,0,8908.7861328125,79366470.3601923,3893.951904296875,15162861.43297726,19535.55078125,0,0,3
"CPS1",0,18,324,5832,12,144,0,0,0,0,0,0,1419.7259521484375,2015621.7792037874,20841.859375,1,0,3
"CPS1",0,40,1600,64000,12,144,0,0,1,0,21685.16015625,470246171.0022125,22549.109375,508462333.6057129,21138.880859375,0,0,3
"CPS1",0,52,2704,140608,13,169,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,0,0,0,3
"CPS1",0,53,2809,148877,11,121,0,0,1,1,15564.419921875,242251167.50445938,14657.3701171875,214838498.7522211,4112.51318359375,0,0,3
"CPS1",0,35,1225,42875,12,144,0,0,1,0,23466.140625,550659755.8322754,18531.630859375,343421342.3081398,24790.33984375,0,0,3
"CPS1",0,32,1024,32768,12,144,0,0,1,0,16771.3203125,281277185.0244751,19167.189453125,367381151.53198624,17946.990234375,0,0,3
"CPS1",0,25,625,15625,16,256,0,0,0,0,2172.826904296875,4721176.756036341,7574.85498046875,57378427.97513223,14979.7099609375,0,0,3
"CPS1",0,21,441,9261,14,196,0,0,0,0,2366.7939453125,5601713.579567909,5528.51611328125,30564490.41481042,11116.9404296875,0,0,3
"CPS1",0,30,900,27000,16,256,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,22516.119140625,0,0,3
"CPS1",0,18,324,5832,12,144,0,0,0,0,474.1426086425781,224811.213330389,2379.339111328125,5661254.606695712,0,0,0,3
"CPS1",0,30,900,27000,18,324,0,0,0,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,14446.25,0,0,3
"CPS1",0,31,961,29791,8,64,0,0,0,1,21363.849609375,456414070.13199234,21113.26953125,445770150.2992096,23671.69921875,0,0,3
"CPS1",0,26,676,17576,0,0,0,0,0,1,0,0,0,0,0,1,1,3
"CPS1",0,35,1225,42875,12,144,1,0,1,0,16977.05078125,288220253.22914124,11789.26953125,138986876.0804596,19641.939453125,0,0,3
